8:51:00,8:54:00,8:54:30,8:57:30,8:58:00,9:01:00,9:01:30,9:04:30,9:05:00,9:08:00,9:08:30,9:11:30,9:12:00,9:15:00,9:15:30,9:18:30,9:19:00,9:22:00,9:22:30,9:25:30,9:26:00,9:29:00,9:29:30,9:32:30,9:33:00,9:36:00,9:36:30,9:39:30,9:40:00,9:43:00,9:43:30,9:46:30,9:47:00,9:50:00,9:50:30,9:53:30,9:54:00,9:57:00,
8:54:00,8:57:00,8:57:30,9:00:30,9:01:00,9:04:00,9:04:30,9:07:30,9:08:00,9:11:00,9:11:30,9:14:30,9:15:00,9:18:00,9:18:30,9:21:30,9:22:00,9:25:00,9:25:30,9:28:30,9:29:00,9:32:00,9:32:30,9:35:30,9:36:00,9:39:00,9:39:30,9:42:30,9:43:00,9:46:00,9:46:30,9:49:30,9:50:00,9:53:00,9:53:30,9:56:30,9:57:00,10:00:00,
8:57:00,9:00:00,9:00:30,9:03:30,9:04:00,9:07:00,9:07:30,9:10:30,9:11:00,9:14:00,9:14:30,9:17:30,9:18:00,9:21:00,9:21:30,9:24:30,9:25:00,9:28:00,9:28:30,9:31:30,9:32:00,9:35:00,9:35:30,9:38:30,9:39:00,9:42:00,9:42:30,9:45:30,9:46:00,9:49:00,9:49:30,9:52:30,9:53:00,9:56:00,9:56:30,9:59:30,10:00:00,10:03:00,
9:00:00,9:03:00,9:03:30,9:06:30,9:07:00,9:10:00,9:10:30,9:13:30,9:14:00,9:17:00,9:17:30,9:20:30,9:21:00,9:24:00,9:24:30,9:27:30,9:28:00,9:31:00,9:31:30,9:34:30,9:35:00,9:38:00,9:38:30,9:41:30,9:42:00,9:45:00,9:45:30,9:48:30,9:49:00,9:52:00,9:52:30,9:55:30,9:56:00,9:59:00,9:59:30,10:02:30,10:03:00,10:06:00,
9:05:00,9:08:00,9:08:30,9:11:30,9:12:00,9:15:00,9:15:30,9:18:30,9:19:00,9:22:00,9:22:30,9:25:30,9:26:00,9:29:00,9:29:30,9:32:30,9:33:00,9:36:00,9:36:30,9:39:30,9:40:00,9:43:00,9:43:30,9:46:30,9:47:00,9:50:00,9:50:30,9:53:30,9:54:00,9:57:00,9:57:30,10:00:30,10:01:00,10:04:00,10:04:30,10:07:30,10:08:00,10:11:00,
9:10:00,9:13:00,9:13:30,9:16:30,9:17:00,9:20:00,9:20:30,9:23:30,9:24:00,9:27:00,9:27:30,9:30:30,9:31:00,9:34:00,9:34:30,9:37:30,9:38:00,9:41:00,9:41:30,9:44:30,9:45:00,9:48:00,9:48:30,9:51:30,9:52:00,9:55:00,9:55:30,9:58:30,9:59:00,10:02:00,10:02:30,10:05:30,10:06:00,10:09:00,10:09:30,10:12:30,10:13:00,10:16:00,
9:15:00,9:18:00,9:18:30,9:21:30,9:22:00,9:25:00,9:25:30,9:28:30,9:29:00,9:32:00,9:32:30,9:35:30,9:36:00,9:39:00,9:39:30,9:42:30,9:43:00,9:46:00,9:46:30,9:49:30,9:50:00,9:53:00,9:53:30,9:56:30,9:57:00,10:00:00,10:00:30,10:03:30,10:04:00,10:07:00,10:07:30,10:10:30,10:11:00,10:14:00,10:14:30,10:17:30,10:18:00,10:21:00,
9:20:00,9:23:00,9:23:30,9:26:30,9:27:00,9:30:00,9:30:30,9:33:30,9:34:00,9:37:00,9:37:30,9:40:30,9:41:00,9:44:00,9:44:30,9:47:30,9:48:00,9:51:00,9:51:30,9:54:30,9:55:00,9:58:00,9:58:30,10:01:30,10:02:00,10:05:00,10:05:30,10:08:30,10:09:00,10:12:00,10:12:30,10:15:30,10:16:00,10:19:00,10:19:30,10:22:30,10:23:00,10:26:00,
9:25:00,9:28:00,9:28:30,9:31:30,9:32:00,9:35:00,9:35:30,9:38:30,9:39:00,9:42:00,9:42:30,9:45:30,9:46:00,9:49:00,9:49:30,9:52:30,9:53:00,9:56:00,9:56:30,9:59:30,10:00:00,10:03:00,10:03:30,10:06:30,10:07:00,10:10:00,10:10:30,10:13:30,10:14:00,10:17:00,10:17:30,10:20:30,10:21:00,10:24:00,10:24:30,10:27:30,10:28:00,10:31:00,
9:30:00,9:33:00,9:33:30,9:36:30,9:37:00,9:40:00,9:40:30,9:43:30,9:44:00,9:47:00,9:47:30,9:50:30,9:51:00,9:54:00,9:54:30,9:57:30,9:58:00,10:01:00,10:01:30,10:04:30,10:05:00,10:08:00,10:08:30,10:11:30,10:12:00,10:15:00,10:15:30,10:18:30,10:19:00,10:22:00,10:22:30,10:25:30,10:26:00,10:29:00,10:29:30,10:32:30,10:33:00,10:36:00,
9:35:00,9:38:00,9:38:30,9:41:30,9:42:00,9:45:00,9:45:30,9:48:30,9:49:00,9:52:00,9:52:30,9:55:30,9:56:00,9:59:00,9:59:30,10:02:30,10:03:00,10:06:00,10:06:30,10:09:30,10:10:00,10:13:00,10:13:30,10:16:30,10:17:00,10:20:00,10:20:30,10:23:30,10:24:00,10:27:00,10:27:30,10:30:30,10:31:00,10:34:00,10:34:30,10:37:30,10:38:00,10:41:00,
9:40:00,9:43:00,9:43:30,9:46:30,9:47:00,9:50:00,9:50:30,9:53:30,9:54:00,9:57:00,9:57:30,10:00:30,10:01:00,10:04:00,10:04:30,10:07:30,10:08:00,10:11:00,10:11:30,10:14:30,10:15:00,10:18:00,10:18:30,10:21:30,10:22:00,10:25:00,10:25:30,10:28:30,10:29:00,10:32:00,10:32:30,10:35:30,10:36:00,10:39:00,10:39:30,10:42:30,10:43:00,10:46:00,
9:45:00,9:48:00,9:48:30,9:51:30,9:52:00,9:55:00,9:55:30,9:58:30,9:59:00,10:02:00,10:02:30,10:05:30,10:06:00,10:09:00,10:09:30,10:12:30,10:13:00,10:16:00,10:16:30,10:19:30,10:20:00,10:23:00,10:23:30,10:26:30,10:27:00,10:30:00,10:30:30,10:33:30,10:34:00,10:37:00,10:37:30,10:40:30,10:41:00,10:44:00,10:44:30,10:47:30,10:48:00,10:51:00,
9:50:00,9:53:00,9:53:30,9:56:30,9:57:00,10:00:00,10:00:30,10:03:30,10:04:00,10:07:00,10:07:30,10:10:30,10:11:00,10:14:00,10:14:30,10:17:30,10:18:00,10:21:00,10:21:30,10:24:30,10:25:00,10:28:00,10:28:30,10:31:30,10:32:00,10:35:00,10:35:30,10:38:30,10:39:00,10:42:00,10:42:30,10:45:30,10:46:00,10:49:00,10:49:30,10:52:30,10:53:00,10:56:00,
9:55:00,9:58:00,9:58:30,10:01:30,10:02:00,10:05:00,10:05:30,10:08:30,10:09:00,10:12:00,10:12:30,10:15:30,10:16:00,10:19:00,10:19:30,10:22:30,10:23:00,10:26:00,10:26:30,10:29:30,10:30:00,10:33:00,10:33:30,10:36:30,10:37:00,10:40:00,10:40:30,10:43:30,10:44:00,10:47:00,10:47:30,10:50:30,10:51:00,10:54:00,10:54:30,10:57:30,10:58:00,11:01:00,
10:00:00,10:03:00,10:03:30,10:06:30,10:07:00,10:10:00,10:10:30,10:13:30,10:14:00,10:17:00,10:17:30,10:20:30,10:21:00,10:24:00,10:24:30,10:27:30,10:28:00,10:31:00,10:31:30,10:34:30,10:35:00,10:38:00,10:38:30,10:41:30,10:42:00,10:45:00,10:45:30,10:48:30,10:49:00,10:52:00,10:52:30,10:55:30,10:56:00,10:59:00,10:59:30,11:02:30,11:03:00,11:06:00,
10:05:00,10:08:00,10:08:30,10:11:30,10:12:00,10:15:00,10:15:30,10:18:30,10:19:00,10:22:00,10:22:30,10:25:30,10:26:00,10:29:00,10:29:30,10:32:30,10:33:00,10:36:00,10:36:30,10:39:30,10:40:00,10:43:00,10:43:30,10:46:30,10:47:00,10:50:00,10:50:30,10:53:30,10:54:00,10:57:00,10:57:30,11:00:30,11:01:00,11:04:00,11:04:30,11:07:30,11:08:00,11:11:00,
10:10:00,10:13:00,10:13:30,10:16:30,10:17:00,10:20:00,10:20:30,10:23:30,10:24:00,10:27:00,10:27:30,10:30:30,10:31:00,10:34:00,10:34:30,10:37:30,10:38:00,10:41:00,10:41:30,10:44:30,10:45:00,10:48:00,10:48:30,10:51:30,10:52:00,10:55:00,10:55:30,10:58:30,10:59:00,11:02:00,11:02:30,11:05:30,11:06:00,11:09:00,11:09:30,11:12:30,11:13:00,11:16:00,
10:15:00,10:18:00,10:18:30,10:21:30,10:22:00,10:25:00,10:25:30,10:28:30,10:29:00,10:32:00,10:32:30,10:35:30,10:36:00,10:39:00,10:39:30,10:42:30,10:43:00,10:46:00,10:46:30,10:49:30,10:50:00,10:53:00,10:53:30,10:56:30,10:57:00,11:00:00,11:00:30,11:03:30,11:04:00,11:07:00,11:07:30,11:10:30,11:11:00,11:14:00,11:14:30,11:17:30,11:18:00,11:21:00,
10:20:00,10:23:00,10:23:30,10:26:30,10:27:00,10:30:00,10:30:30,10:33:30,10:34:00,10:37:00,10:37:30,10:40:30,10:41:00,10:44:00,10:44:30,10:47:30,10:48:00,10:51:00,10:51:30,10:54:30,10:55:00,10:58:00,10:58:30,11:01:30,11:02:00,11:05:00,11:05:30,11:08:30,11:09:00,11:12:00,11:12:30,11:15:30,11:16:00,11:19:00,11:19:30,11:22:30,11:23:00,11:26:00,
10:25:00,10:28:00,10:28:30,10:31:30,10:32:00,10:35:00,10:35:30,10:38:30,10:39:00,10:42:00,10:42:30,10:45:30,10:46:00,10:49:00,10:49:30,10:52:30,10:53:00,10:56:00,10:56:30,10:59:30,11:00:00,11:03:00,11:03:30,11:06:30,11:07:00,11:10:00,11:10:30,11:13:30,11:14:00,11:17:00,11:17:30,11:20:30,11:21:00,11:24:00,11:24:30,11:27:30,11:28:00,11:31:00,
10:30:00,10:33:00,10:33:30,10:36:30,10:37:00,10:40:00,10:40:30,10:43:30,10:44:00,10:47:00,10:47:30,10:50:30,10:51:00,10:54:00,10:54:30,10:57:30,10:58:00,11:01:00,11:01:30,11:04:30,11:05:00,11:08:00,11:08:30,11:11:30,11:12:00,11:15:00,11:15:30,11:18:30,11:19:00,11:22:00,11:22:30,11:25:30,11:26:00,11:29:00,11:29:30,11:32:30,11:33:00,11:36:00,
10:35:00,10:38:00,10:38:30,10:41:30,10:42:00,10:45:00,10:45:30,10:48:30,10:49:00,10:52:00,10:52:30,10:55:30,10:56:00,10:59:00,10:59:30,11:02:30,11:03:00,11:06:00,11:06:30,11:09:30,11:10:00,11:13:00,11:13:30,11:16:30,11:17:00,11:20:00,11:20:30,11:23:30,11:24:00,11:27:00,11:27:30,11:30:30,11:31:00,11:34:00,11:34:30,11:37:30,11:38:00,11:41:00,
10:40:00,10:43:00,10:43:30,10:46:30,10:47:00,10:50:00,10:50:30,10:53:30,10:54:00,10:57:00,10:57:30,11:00:30,11:01:00,11:04:00,11:04:30,11:07:30,11:08:00,11:11:00,11:11:30,11:14:30,11:15:00,11:18:00,11:18:30,11:21:30,11:22:00,11:25:00,11:25:30,11:28:30,11:29:00,11:32:00,11:32:30,11:35:30,11:36:00,11:39:00,11:39:30,11:42:30,11:43:00,11:46:00,
10:45:00,10:48:00,10:48:30,10:51:30,10:52:00,10:55:00,10:55:30,10:58:30,10:59:00,11:02:00,11:02:30,11:05:30,11:06:00,11:09:00,11:09:30,11:12:30,11:13:00,11:16:00,11:16:30,11:19:30,11:20:00,11:23:00,11:23:30,11:26:30,11:27:00,11:30:00,11:30:30,11:33:30,11:34:00,11:37:00,11:37:30,11:40:30,11:41:00,11:44:00,11:44:30,11:47:30,11:48:00,11:51:00,
10:50:00,10:53:00,10:53:30,10:56:30,10:57:00,11:00:00,11:00:30,11:03:30,11:04:00,11:07:00,11:07:30,11:10:30,11:11:00,11:14:00,11:14:30,11:17:30,11:18:00,11:21:00,11:21:30,11:24:30,11:25:00,11:28:00,11:28:30,11:31:30,11:32:00,11:35:00,11:35:30,11:38:30,11:39:00,11:42:00,11:42:30,11:45:30,11:46:00,11:49:00,11:49:30,11:52:30,11:53:00,11:56:00,
10:55:00,10:58:00,10:58:30,11:01:30,11:02:00,11:05:00,11:05:30,11:08:30,11:09:00,11:12:00,11:12:30,11:15:30,11:16:00,11:19:00,11:19:30,11:22:30,11:23:00,11:26:00,11:26:30,11:29:30,11:30:00,11:33:00,11:33:30,11:36:30,11:37:00,11:40:00,11:40:30,11:43:30,11:44:00,11:47:00,11:47:30,11:50:30,11:51:00,11:54:00,11:54:30,11:57:30,11:58:00,12:01:00,
11:00:00,11:03:00,11:03:30,11:06:30,11:07:00,11:10:00,11:10:30,11:13:30,11:14:00,11:17:00,11:17:30,11:20:30,11:21:00,11:24:00,11:24:30,11:27:30,11:28:00,11:31:00,11:31:30,11:34:30,11:35:00,11:38:00,11:38:30,11:41:30,11:42:00,11:45:00,11:45:30,11:48:30,11:49:00,11:52:00,11:52:30,11:55:30,11:56:00,11:59:00,11:59:30,12:02:30,12:03:00,12:06:00,
11:05:00,11:08:00,11:08:30,11:11:30,11:12:00,11:15:00,11:15:30,11:18:30,11:19:00,11:22:00,11:22:30,11:25:30,11:26:00,11:29:00,11:29:30,11:32:30,11:33:00,11:36:00,11:36:30,11:39:30,11:40:00,11:43:00,11:43:30,11:46:30,11:47:00,11:50:00,11:50:30,11:53:30,11:54:00,11:57:00,11:57:30,12:00:30,12:01:00,12:04:00,12:04:30,12:07:30,12:08:00,12:11:00,
11:10:00,11:13:00,11:13:30,11:16:30,11:17:00,11:20:00,11:20:30,11:23:30,11:24:00,11:27:00,11:27:30,11:30:30,11:31:00,11:34:00,11:34:30,11:37:30,11:38:00,11:41:00,11:41:30,11:44:30,11:45:00,11:48:00,11:48:30,11:51:30,11:52:00,11:55:00,11:55:30,11:58:30,11:59:00,12:02:00,12:02:30,12:05:30,12:06:00,12:09:00,12:09:30,12:12:30,12:13:00,12:16:00,
11:15:00,11:18:00,11:18:30,11:21:30,11:22:00,11:25:00,11:25:30,11:28:30,11:29:00,11:32:00,11:32:30,11:35:30,11:36:00,11:39:00,11:39:30,11:42:30,11:43:00,11:46:00,11:46:30,11:49:30,11:50:00,11:53:00,11:53:30,11:56:30,11:57:00,12:00:00,12:00:30,12:03:30,12:04:00,12:07:00,12:07:30,12:10:30,12:11:00,12:14:00,12:14:30,12:17:30,12:18:00,12:21:00,
11:20:00,11:23:00,11:23:30,11:26:30,11:27:00,11:30:00,11:30:30,11:33:30,11:34:00,11:37:00,11:37:30,11:40:30,11:41:00,11:44:00,11:44:30,11:47:30,11:48:00,11:51:00,11:51:30,11:54:30,11:55:00,11:58:00,11:58:30,12:01:30,12:02:00,12:05:00,12:05:30,12:08:30,12:09:00,12:12:00,12:12:30,12:15:30,12:16:00,12:19:00,12:19:30,12:22:30,12:23:00,12:26:00,
11:25:00,11:28:00,11:28:30,11:31:30,11:32:00,11:35:00,11:35:30,11:38:30,11:39:00,11:42:00,11:42:30,11:45:30,11:46:00,11:49:00,11:49:30,11:52:30,11:53:00,11:56:00,11:56:30,11:59:30,12:00:00,12:03:00,12:03:30,12:06:30,12:07:00,12:10:00,12:10:30,12:13:30,12:14:00,12:17:00,12:17:30,12:20:30,12:21:00,12:24:00,12:24:30,12:27:30,12:28:00,12:31:00,
11:30:00,11:33:00,11:33:30,11:36:30,11:37:00,11:40:00,11:40:30,11:43:30,11:44:00,11:47:00,11:47:30,11:50:30,11:51:00,11:54:00,11:54:30,11:57:30,11:58:00,12:01:00,12:01:30,12:04:30,12:05:00,12:08:00,12:08:30,12:11:30,12:12:00,12:15:00,12:15:30,12:18:30,12:19:00,12:22:00,12:22:30,12:25:30,12:26:00,12:29:00,12:29:30,12:32:30,12:33:00,12:36:00,
11:35:00,11:38:00,11:38:30,11:41:30,11:42:00,11:45:00,11:45:30,11:48:30,11:49:00,11:52:00,11:52:30,11:55:30,11:56:00,11:59:00,11:59:30,12:02:30,12:03:00,12:06:00,12:06:30,12:09:30,12:10:00,12:13:00,12:13:30,12:16:30,12:17:00,12:20:00,12:20:30,12:23:30,12:24:00,12:27:00,12:27:30,12:30:30,12:31:00,12:34:00,12:34:30,12:37:30,12:38:00,12:41:00,
11:40:00,11:43:00,11:43:30,11:46:30,11:47:00,11:50:00,11:50:30,11:53:30,11:54:00,11:57:00,11:57:30,12:00:30,12:01:00,12:04:00,12:04:30,12:07:30,12:08:00,12:11:00,12:11:30,12:14:30,12:15:00,12:18:00,12:18:30,12:21:30,12:22:00,12:25:00,12:25:30,12:28:30,12:29:00,12:32:00,12:32:30,12:35:30,12:36:00,12:39:00,12:39:30,12:42:30,12:43:00,12:46:00,
11:45:00,11:48:00,11:48:30,11:51:30,11:52:00,11:55:00,11:55:30,11:58:30,11:59:00,12:02:00,12:02:30,12:05:30,12:06:00,12:09:00,12:09:30,12:12:30,12:13:00,12:16:00,12:16:30,12:19:30,12:20:00,12:23:00,12:23:30,12:26:30,12:27:00,12:30:00,12:30:30,12:33:30,12:34:00,12:37:00,12:37:30,12:40:30,12:41:00,12:44:00,12:44:30,12:47:30,12:48:00,12:51:00,
11:50:00,11:53:00,11:53:30,11:56:30,11:57:00,12:00:00,12:00:30,12:03:30,12:04:00,12:07:00,12:07:30,12:10:30,12:11:00,12:14:00,12:14:30,12:17:30,12:18:00,12:21:00,12:21:30,12:24:30,12:25:00,12:28:00,12:28:30,12:31:30,12:32:00,12:35:00,12:35:30,12:38:30,12:39:00,12:42:00,12:42:30,12:45:30,12:46:00,12:49:00,12:49:30,12:52:30,12:53:00,12:56:00,
11:55:00,11:58:00,11:58:30,12:01:30,12:02:00,12:05:00,12:05:30,12:08:30,12:09:00,12:12:00,12:12:30,12:15:30,12:16:00,12:19:00,12:19:30,12:22:30,12:23:00,12:26:00,12:26:30,12:29:30,12:30:00,12:33:00,12:33:30,12:36:30,12:37:00,12:40:00,12:40:30,12:43:30,12:44:00,12:47:00,12:47:30,12:50:30,12:51:00,12:54:00,12:54:30,12:57:30,12:58:00,13:01:00,
12:00:00,12:03:00,12:03:30,12:06:30,12:07:00,12:10:00,12:10:30,12:13:30,12:14:00,12:17:00,12:17:30,12:20:30,12:21:00,12:24:00,12:24:30,12:27:30,12:28:00,12:31:00,12:31:30,12:34:30,12:35:00,12:38:00,12:38:30,12:41:30,12:42:00,12:45:00,12:45:30,12:48:30,12:49:00,12:52:00,12:52:30,12:55:30,12:56:00,12:59:00,12:59:30,13:02:30,13:03:00,13:06:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
